property1,section,ticket,type,price,lat,lon
Snowshill Manor and Garden,Garden only,Group Child,Standard,3.25,52.003101,-1.86037
Souter Lighthouse and The Leas,Whole property,Family,Gift aid,20,54.967999,-1.36124
Souter Lighthouse and The Leas,Whole property,Family,Standard,18,54.967999,-1.36124
Souter Lighthouse and The Leas,Whole property,Family with 1 adult,Gift aid,12,54.967999,-1.36124
Souter Lighthouse and The Leas,Whole property,Family with 1 adult,Standard,10.8,54.967999,-1.36124
Souter Lighthouse and The Leas,Whole property,Adult,Gift aid,8,54.967999,-1.36124
Souter Lighthouse and The Leas,Whole property,Adult,Standard,7.2,54.967999,-1.36124
Souter Lighthouse and The Leas,Whole property,Group Adult,Standard,6.5,54.967999,-1.36124
Souter Lighthouse and The Leas,Whole property,Child,Gift aid,4,54.967999,-1.36124
Souter Lighthouse and The Leas,Whole property,Child,Standard,3.6,54.967999,-1.36124
Souter Lighthouse and The Leas,Whole property,Group Child,Standard,3.25,54.967999,-1.36124
South Foreland Lighthouse,Lighthouse tours,Family,Standard,15,51.1320901,1.3345979
South Foreland Lighthouse,Lighthouse tours,Adult,Standard,6,51.1320901,1.3345979
South Foreland Lighthouse,Lighthouse tours,Group Adult,Standard,5,51.1320901,1.3345979
South Foreland Lighthouse,Lighthouse tours,Child,Standard,3,51.1320901,1.3345979
South Foreland Lighthouse,Lighthouse tours,Group Child,Standard,2.5,51.1320901,1.3345979
"Speke Hall, Garden and Estate",Whole property,Family,Gift aid,32.5,53.336498,-2.87353
"Speke Hall, Garden and Estate",Whole property,Family,Standard,29.25,53.336498,-2.87353
"Speke Hall, Garden and Estate",Grounds only,Family,Gift aid,22.5,53.336498,-2.87353
"Speke Hall, Garden and Estate",Grounds only,Family,Standard,20.25,53.336498,-2.87353
"Speke Hall, Garden and Estate",Whole property,Adult,Gift aid,13,53.336498,-2.87353
"Speke Hall, Garden and Estate",Whole property,Adult,Standard,11.7,53.336498,-2.87353
"Speke Hall, Garden and Estate",Whole property,Group Adult,Standard,10,53.336498,-2.87353
"Speke Hall, Garden and Estate",Grounds only,Adult,Gift aid,9,53.336498,-2.87353
"Speke Hall, Garden and Estate",Grounds only,Adult,Standard,8.1,53.336498,-2.87353
"Speke Hall, Garden and Estate",Grounds only,Group Adult,Standard,7.5,53.336498,-2.87353
"Speke Hall, Garden and Estate",Whole property,Child,Gift aid,6.5,53.336498,-2.87353
"Speke Hall, Garden and Estate",Whole property,Child,Standard,5.85,53.336498,-2.87353
"Speke Hall, Garden and Estate",Whole property,Group Child,Standard,5,53.336498,-2.87353
"Speke Hall, Garden and Estate",Grounds only,Child,Gift aid,4.5,53.336498,-2.87353
"Speke Hall, Garden and Estate",Grounds only,Child,Standard,4.05,53.336498,-2.87353
"Speke Hall, Garden and Estate",Grounds only,Group Child,Standard,3.75,53.336498,-2.87353
Springhill,Whole property,Family,Gift aid,16.25,54.685699,-6.65569
Springhill,Whole property,Family,Standard,14.77,54.685699,-6.65569
Springhill,Whole property,Adult,Gift aid,6.5,54.685699,-6.65569
Springhill,Whole property,Adult,Standard,5.9,54.685699,-6.65569
Springhill,Whole property,Child,Gift aid,3.25,54.685699,-6.65569
Springhill,Whole property,Child,Standard,2.95,54.685699,-6.65569
St John's Jerusalem,Whole property,Family,Standard,6,51.4095,0.24053
St John's Jerusalem,Whole property,Adult,Standard,2.5,51.4095,0.24053
St John's Jerusalem,Whole property,Child,Standard,1.5,51.4095,0.24053
St Michael's Mount,Whole property,Family,Standard,37.5,50.118099,-5.47565
St Michael's Mount,Castle only,Family,Standard,25,50.118099,-5.47565
St Michael's Mount,Garden only,Family,Standard,20,50.118099,-5.47565
St Michael's Mount,Whole property,Adult,Standard,15,50.118099,-5.47565
St Michael's Mount,Whole property,Group Adult,Standard,14,50.118099,-5.47565
St Michael's Mount,Castle only,Adult,Standard,10,50.118099,-5.47565
St Michael's Mount,Castle only,Group Adult,Standard,9,50.118099,-5.47565
St Michael's Mount,Garden only,Adult,Standard,8,50.118099,-5.47565
St Michael's Mount,Whole property,Child,Standard,7.5,50.118099,-5.47565
St Michael's Mount,Whole property,Group Child,Standard,7,50.118099,-5.47565
St Michael's Mount,Castle only,Child,Standard,5,50.118099,-5.47565
St Michael's Mount,Castle only,Group Child,Standard,4.5,50.118099,-5.47565
St Michael's Mount,Garden only,Child,Standard,4,50.118099,-5.47565
Standen House and Garden,Whole property,Family,Gift aid,33,51.103506,-0.01664
Standen House and Garden,Whole property,Family,Standard,30,51.103506,-0.01664
Standen House and Garden,Whole property,Adult,Gift aid,13.2,51.103506,-0.01664
Standen House and Garden,Whole property,Adult,Standard,12,51.103506,-0.01664
Standen House and Garden,Whole property,Group Adult,Standard,10.5,51.103506,-0.01664
Standen House and Garden,Whole property,Child,Gift aid,6.6,51.103506,-0.01664
Standen House and Garden,Whole property,Child,Standard,6,51.103506,-0.01664
Stembridge Tower Mill,Property,Adult,Standard,4,51.070301,-2.80628
Stembridge Tower Mill,Property,Child,Standard,2,51.070301,-2.80628
Stoke-sub-Hamdon Priory,Whole property,Adult,Standard,4,50.952,-2.75451
Stoke-sub-Hamdon Priory,Whole property,Child,Standard,2,50.952,-2.75451
Stoneacre,Whole property,Family,Gift aid,14.4,51.2533,0.58178
Stoneacre,Whole property,Family,Standard,13,51.2533,0.58178
Stoneacre,Whole property,Adult,Gift aid,5.75,51.2533,0.58178
Stoneacre,Whole property,Adult,Standard,5.2,51.2533,0.58178
Stoneacre,Whole property,Group Adult,Standard,4.65,51.2533,0.58178
Stoneacre,Whole property,Child,Gift aid,2.9,51.2533,0.58178
Stoneacre,Whole property,Child,Standard,2.6,51.2533,0.58178
Stoneywell,Whole property,Family,Gift aid,24.75,52.7034271,-1.2706485
Stoneywell,Whole property,Family,Standard,22.5,52.7034271,-1.2706485
Stoneywell,Whole property,Adult,Gift aid,9.9,52.7034271,-1.2706485
Stoneywell,Whole property,Adult,Standard,9,52.7034271,-1.2706485
Stoneywell,Whole property,Group Adult,Standard,8.4,52.7034271,-1.2706485
Stoneywell,Whole property,Child,Gift aid,4.95,52.7034271,-1.2706485
Stoneywell,Whole property,Child,Standard,4.5,52.7034271,-1.2706485
Stoneywell,Whole property,Group Child,Standard,4.2,52.7034271,-1.2706485
Stourhead,Day Ticket,Family,Gift aid,45.8,51.108601,-2.31469
Stourhead,Day Ticket,Family,Standard,41.5,51.108601,-2.31469
Stourhead,Day Ticket,Family with 1 adult,Gift aid,27.5,51.108601,-2.31469
Stourhead,Day Ticket,Family with 1 adult,Standard,24.9,51.108601,-2.31469
Stourhead,Day Ticket,Adult,Gift aid,18.3,51.108601,-2.31469
Stourhead,Day Ticket,Adult,Standard,16.6,51.108601,-2.31469
Stourhead,King Alfred's Tower,Family,Standard,11,51.108601,-2.31469
Stourhead,Day Ticket,Child,Gift aid,9.2,51.108601,-2.31469
Stourhead,Day Ticket,Child,Standard,8.3,51.108601,-2.31469
Stourhead,King Alfred's Tower,Adult,Standard,4.4,51.108601,-2.31469
Stourhead,King Alfred's Tower,Child,Standard,2.2,51.108601,-2.31469
Stowe,National Trust Stowe,Family,Gift aid,33,52.022154,-1.00785
Stowe,National Trust Stowe,Family,Standard,30,52.022154,-1.00785
Stowe,Joint NT Stowe and House,Adult,Standard,18.5,52.022154,-1.00785
Stowe,National Trust Stowe,Adult,Gift aid,13.2,52.022154,-1.00785
Stowe,National Trust Stowe,Adult,Standard,12,52.022154,-1.00785
Stowe,National Trust Stowe,Group Adult,Standard,11.2,52.022154,-1.00785
Stowe,National Trust Stowe,Child,Gift aid,6.6,52.022154,-1.00785
Stowe,Stowe House ,Adult,Standard,6.5,52.022154,-1.00785
Stowe,National Trust Stowe,Child,Standard,6,52.022154,-1.00785
Stowe,National Trust Stowe,Group Child,Standard,5.6,52.022154,-1.00785
Stowe,Stowe House ,National Trust member,Standard,4.95,52.022154,-1.00785
Sudbury Hall and the National Trust Museum of Childhood,Whole property,Family,Gift aid,46.5,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Whole property,Family,Standard,42.25,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Whole property,1 adult and up to 3 children,Gift aid,27.9,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Hall only,Family,Gift aid,25.5,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Museum only,Family,Gift aid,25.5,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Whole property,1 adult and up to 3 children,Standard,25.35,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Hall only,Family,Standard,23,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Museum only,Family,Standard,23,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Whole property,Adult,Gift aid,18.6,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Whole property,Adult,Standard,16.9,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Whole property,Group Adult,Standard,16,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Hall only,1 adult and up to 3 children,Gift aid,15.3,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Museum only,1 adult and up to 3 children,Gift aid,15.3,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Hall only,1 adult and up to 3 children,Standard,13.8,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Museum only,1 adult and up to 3 children,Standard,13.8,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Hall only,"Out of hours Hall tours (min 15 persons, pre book)",Standard,12,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Hall only,Adult,Gift aid,10.2,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Museum only,Adult,Gift aid,10.2,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Whole property,Child,Gift aid,9.3,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Hall only,Adult,Standard,9.2,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Museum only,Adult,Standard,9.2,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Hall only,Group Adult,Standard,8.5,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Museum only,Group Adult,Standard,8.5,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Whole property,Child,Standard,8.45,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Whole property,Group Child,Standard,8,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Hall only,Child,Gift aid,5.1,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Museum only,Child,Gift aid,5.1,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Hall only,Child,Standard,4.6,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Museum only,Child,Standard,4.6,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Hall only,Group Child,Standard,4.25,52.886299,-1.76674
Sudbury Hall and the National Trust Museum of Childhood,Museum only,Group Child,Standard,4.25,52.886299,-1.76674
Sunnycroft,Whole property,Family,Gift aid,20.5,52.6955,-2.5167
Sunnycroft,Whole property,Family,Standard,18.5,52.6955,-2.5167
Sunnycroft,Grounds and tea-room only,Family,Gift aid,12.5,52.6955,-2.5167
Sunnycroft,Whole property,1 adult and up to 3 children,Gift aid,12.3,52.6955,-2.5167
Sunnycroft,Grounds and tea-room only,Family,Standard,11.25,52.6955,-2.5167
Sunnycroft,Whole property,1 adult and up to 3 children,Standard,11.1,52.6955,-2.5167
Sunnycroft,Whole property,Adult,Gift aid,8.2,52.6955,-2.5167
Sunnycroft,Grounds and tea-room only,1 adult and up to 3 children,Gift aid,7.5,52.6955,-2.5167
Sunnycroft,Whole property,Adult,Standard,7.4,52.6955,-2.5167
Sunnycroft,Whole property,Group Adult,Standard,7,52.6955,-2.5167
Sunnycroft,Grounds and tea-room only,1 adult and up to 3 children,Standard,6.25,52.6955,-2.5167
Sunnycroft,Grounds and tea-room only,Adult,Gift aid,5,52.6955,-2.5167
Sunnycroft,Grounds and tea-room only,Adult,Standard,4.5,52.6955,-2.5167
Sunnycroft,Grounds and tea-room only,Group Adult,Standard,4.24,52.6955,-2.5167
Sunnycroft,Whole property,Child,Gift aid,4.1,52.6955,-2.5167
Sunnycroft,Whole property,Child,Standard,3.7,52.6955,-2.5167
Sunnycroft,Grounds and tea-room only,Child,Gift aid,2.5,52.6955,-2.5167
Sunnycroft,Grounds and tea-room only,Child,Standard,2.25,52.6955,-2.5167
Sutton Hoo,Whole property,Family,Gift aid,24.6,52.088299,1.34032
Sutton Hoo,Whole property,Family,Standard,22.3,52.088299,1.34032
Sutton Hoo,Whole property,Adult,Gift aid,9.8,52.088299,1.34032
Sutton Hoo,Whole property,Adult,Standard,8.9,52.088299,1.34032
Sutton Hoo,Whole property,Group Adult,Standard,7.9,52.088299,1.34032
Sutton Hoo,Whole property,Child,Gift aid,5,52.088299,1.34032
Sutton Hoo,Whole property,Child,Standard,4.5,52.088299,1.34032
Sutton Hoo,Whole property,Group Child,Standard,3.9,52.088299,1.34032
Sutton House and Breaker's Yard,Whole property,Family,Gift aid,17.5,51.548,-0.04921
Sutton House and Breaker's Yard,Whole property,Family,Standard,15.5,51.548,-0.04921
Sutton House and Breaker's Yard,Whole property,Family with 1 adult,Gift aid,10.5,51.548,-0.04921
Sutton House and Breaker's Yard,Whole property,Family with 1 adult,Standard,9.5,51.548,-0.04921
Sutton House and Breaker's Yard,Whole property,Adult,Gift aid,7,51.548,-0.04921
Sutton House and Breaker's Yard,Whole property,Adult,Standard,6.3,51.548,-0.04921
Sutton House and Breaker's Yard,Whole property,Group Adult,Standard,5.4,51.548,-0.04921
Sutton House and Breaker's Yard,Whole property,Child,Gift aid,3.5,51.548,-0.04921
Sutton House and Breaker's Yard,Whole property,Child,Standard,3,51.548,-0.04921
TÅ· Mawr Wybrnant,Whole property,Family,Standard,9,53.052502,-3.83218
TÅ· Mawr Wybrnant,Whole property,Adult,Standard,4,53.052502,-3.83218
TÅ· Mawr Wybrnant,Whole property,Group Adult,Standard,3.5,53.052502,-3.83218
TÅ· Mawr Wybrnant,Whole property,Child,Standard,2,53.052502,-3.83218
TÅ· Mawr Wybrnant,Whole property,Group Child,Standard,1.5,53.052502,-3.83218
Tattershall Castle,Whole property,Family,Gift aid,20,53.101002,-0.19063
Tattershall Castle,Whole property,Family,Standard,18.18,53.101002,-0.19063
Tattershall Castle,Whole property,Adult,Gift aid,8,53.101002,-0.19063
Tattershall Castle,Whole property,Adult,Standard,7.27,53.101002,-0.19063
Tattershall Castle,Whole property,Group Adult,Standard,6.8,53.101002,-0.19063
Tattershall Castle,Whole property,Child,Gift aid,4,53.101002,-0.19063
Tattershall Castle,Whole property,Child,Standard,3.63,53.101002,-0.19063
Tattershall Castle,Whole property,Group Child,Standard,3.4,53.101002,-0.19063
Tatton Park,"Mansion, gardens and farm (combined)",Family,Standard,33,53.327599,-2.37039
Tatton Park,Farm only,Family,Standard,19,53.327599,-2.37039
Tatton Park,Gardens only,Family,Standard,19,53.327599,-2.37039
Tatton Park,Mansion only,Family,Standard,19,53.327599,-2.37039
Tatton Park,Old Hall,Family,Standard,19,53.327599,-2.37039
Tatton Park,"Mansion, gardens and farm (combined)",Adult,Standard,13,53.327599,-2.37039
Tatton Park,Farm only,Adult,Standard,7,53.327599,-2.37039
Tatton Park,Gardens only,Adult,Standard,7,53.327599,-2.37039
Tatton Park,Mansion only,Adult,Standard,7,53.327599,-2.37039
Tatton Park,Old Hall,Adult,Standard,7,53.327599,-2.37039
Tatton Park,"Mansion, gardens and farm (combined)",Child,Standard,7,53.327599,-2.37039
Tatton Park,Farm only,Child,Standard,5,53.327599,-2.37039
Tatton Park,Gardens only,Child,Standard,5,53.327599,-2.37039
Tatton Park,Mansion only,Child,Standard,5,53.327599,-2.37039
Tatton Park,Old Hall,Child,Standard,5,53.327599,-2.37039
The Argory,Whole property,Family,Gift aid,16.25,54.464401,-6.66035
The Argory,Whole property,Family,Standard,14.77,54.464401,-6.66035
The Argory,Whole property,Adult,Gift aid,6.5,54.464401,-6.66035
The Argory,Whole property,Adult,Standard,5.9,54.464401,-6.66035
The Argory,Whole property,Child,Gift aid,3.25,54.464401,-6.66035
The Argory,Whole property,Child,Standard,2.95,54.464401,-6.66035
The Buscot and Coleshill Estates,Mill,Family,Standard,10,51.640444,-1.660634
The Buscot and Coleshill Estates,Mill,Adult,Standard,4,51.640444,-1.660634
The Buscot and Coleshill Estates,Mill,Child,Standard,2,51.640444,-1.660634
The Courts Garden,Whole property,Family,Gift aid,22,51.354401,-2.20101
The Courts Garden,Whole property,Family,Standard,20,51.354401,-2.20101
The Courts Garden,Whole property,Adult,Gift aid,8.8,51.354401,-2.20101
The Courts Garden,Whole property,Adult,Standard,8,51.354401,-2.20101
The Courts Garden,Whole property,Group Adult,Standard,7.4,51.354401,-2.20101
The Courts Garden,Whole property,Child,Gift aid,4.4,51.354401,-2.20101
The Courts Garden,Whole property,Child,Standard,4,51.354401,-2.20101
The Courts Garden,Whole property,Group Child,Standard,3.7,51.354401,-2.20101
The Firs,General Admission,Family,Gift aid,23.35,52.1989833,-2.2834974
The Firs,General Admission,Family,Standard,21.2,52.1989833,-2.2834974
The Firs,General Admission,Adult,Gift aid,8.8,52.1989833,-2.2834974
The Firs,General Admission,Adult,Standard,8,52.1989833,-2.2834974
The Firs,General Admission,Group Adult,Standard,7.6,52.1989833,-2.2834974
The Firs,General Admission,Child,Gift aid,5.65,52.1989833,-2.2834974
The Firs,General Admission,Child,Standard,5.1,52.1989833,-2.2834974
The Hardmans' House,Whole property,Family,Gift aid,19,53.399843,-2.9737277
The Hardmans' House,Whole property,Family,Standard,17.1,53.399843,-2.9737277
The Hardmans' House,Whole property,Adult,Gift aid,7.6,53.399843,-2.9737277
The Hardmans' House,Whole property,Adult,Standard,6.84,53.399843,-2.9737277
The Hardmans' House,Whole property,Child,Gift aid,3.8,53.399843,-2.9737277
The Hardmans' House,Whole property,Child,Standard,3.42,53.399843,-2.9737277
The Homewood,Whole property,Adult,Gift aid,14.5,51.356013,-0.381423
The Homewood,Whole property,Adult,Standard,13,51.356013,-0.381423
The Homewood,Whole property,Group Adult,Standard,12.5,51.356013,-0.381423
The Homewood,Whole property,Child,Gift aid,7.25,51.356013,-0.381423
The Homewood,Whole property,Child,Standard,6.5,51.356013,-0.381423
The Homewood,Whole property,Group Child,Standard,6.25,51.356013,-0.381423
The Kymin,Round House,Family,Standard,6.75,51.809101,-2.68323
The Kymin,Round House,Adult,Standard,3,51.809101,-2.68323
The Kymin,Round House,Group Adult,Standard,2,51.809101,-2.68323
The Kymin,Round House,Child,Standard,1.5,51.809101,-2.68323
The Kymin,Round House,Group Child,Standard,1,51.809101,-2.68323
The Needles Old Battery and New Battery,Whole property,Family,Gift aid,18.75,50.66209,-1.576905
The Needles Old Battery and New Battery,Whole property,Family,Standard,17,50.66209,-1.576905
The Needles Old Battery and New Battery,Whole property,Adult,Gift aid,7.5,50.66209,-1.576905
